"COU","Country","ISIC","Variable","YEA","Year","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"DEU","Germany","CONS_GDP","Waste from construction sector per unit of GDP","2004","2004",,,"0","Units",,,64.008,,
"DEU","Germany","CONS_GDP","Waste from construction sector per unit of GDP","2006","2006",,,"0","Units",,,62.882,,
"DEU","Germany","CONS_GDP","Waste from construction sector per unit of GDP","2008","2008",,,"0","Units",,,60.45,,
"DEU","Germany","CONS_GDP","Waste from construction sector per unit of GDP","2010","2010",,,"0","Units",,,59.597,,
"DEU","Germany","CONS_GDP","Waste from construction sector per unit of GDP","2012","2012",,,"0","Units",,,58.927,,
"DEU","Germany","CONS_GDP","Waste from construction sector per unit of GDP","2014","2014",,,"0","Units",,,59.93,,
"DEU","Germany","CONS_GDP","Waste from construction sector per unit of GDP","2016","2016",,,"0","Units",,,61.619,,
"DEU","Germany","CONS_GDP","Waste from construction sector per unit of GDP","2018","2018",,,"0","Units",,,54.304,,
"DEU","Germany","SECWAS_GDP","Total waste per unit of GDP","2004","2004",,,"0","Units",,,121.633,,
"DEU","Germany","SECWAS_GDP","Total waste per unit of GDP","2006","2006",,,"0","Units",,,116.394,,
"DEU","Germany","SECWAS_GDP","Total waste per unit of GDP","2008","2008",,,"0","Units",,,114.274,,
"DEU","Germany","SECWAS_GDP","Total waste per unit of GDP","2010","2010",,,"0","Units",,,113.444,,
"DEU","Germany","SECWAS_GDP","Total waste per unit of GDP","2012","2012",,,"0","Units",,,110.244,,
"DEU","Germany","SECWAS_GDP","Total waste per unit of GDP","2014","2014",,,"0","Units",,,113.052,,
"DEU","Germany","SECWAS_GDP","Total waste per unit of GDP","2016","2016",,,"0","Units",,,112.207,,
"DEU","Germany","SECWAS_GDP","Total waste per unit of GDP","2018","2018",,,"0","Units",,,109.723,,
"GRC","Greece","SECWAS_CAP","Total waste per capita","2004","2004",,,"0","Units",,,2968.132,,
"GRC","Greece","SECWAS_CAP","Total waste per capita","2006","2006",,,"0","Units",,,4588.705,,
"GRC","Greece","SECWAS_CAP","Total waste per capita","2008","2008",,,"0","Units",,,6217.75,,
"GRC","Greece","SECWAS_CAP","Total waste per capita","2010","2010",,,"0","Units",,,6468.837,,
"GRC","Greece","SECWAS_CAP","Total waste per capita","2012","2012",,,"0","Units",,,6708.866,,
"GRC","Greece","SECWAS_CAP","Total waste per capita","2014","2014",,,"0","Units",,,6518.911,,
"GRC","Greece","SECWAS_CAP","Total waste per capita","2016","2016",,,"0","Units",,,6814.164,,
"GRC","Greece","SECWAS_CAP","Total waste per capita","2018","2018",,,"0","Units",,,4333.074,"E","Estimated value"
"GRC","Greece","CONS_CAP","Waste from construction sector per capita","2010","2010",,,"0","Units",,,191.594,,
"GRC","Greece","CONS_CAP","Waste from construction sector per capita","2012","2012",,,"0","Units",,,75.366,,
"GRC","Greece","CONS_CAP","Waste from construction sector per capita","2014","2014",,,"0","Units",,,44.856,,
"GRC","Greece","CONS_CAP","Waste from construction sector per capita","2016","2016",,,"0","Units",,,57.526,,
"GRC","Greece","CONS_CAP","Waste from construction sector per capita","2018","2018",,,"0","Units",,,217.284,,
"GRC","Greece","CONS_GDP","Waste from construction sector per unit of GDP","2004","2004",,,"0","Units",,,10.507,,
"GRC","Greece","CONS_GDP","Waste from construction sector per unit of GDP","2006","2006",,,"0","Units",,,20.311,,
"GRC","Greece","CONS_GDP","Waste from construction sector per unit of GDP","2008","2008",,,"0","Units",,,19.73,,
"GRC","Greece","CONS_GDP","Waste from construction sector per unit of GDP","2010","2010",,,"0","Units",,,6.664,,
"GRC","Greece","CONS_GDP","Waste from construction sector per unit of GDP","2012","2012",,,"0","Units",,,3.081,,
"GRC","Greece","CONS_GDP","Waste from construction sector per unit of GDP","2014","2014",,,"0","Units",,,1.867,,
"GRC","Greece","CONS_GDP","Waste from construction sector per unit of GDP","2016","2016",,,"0","Units",,,2.122,,
"GRC","Greece","CONS_GDP","Waste from construction sector per unit of GDP","2018","2018",,,"0","Units",,,7.723,,
"GRC","Greece","SECWAS_GDP","Total waste per unit of GDP","2004","2004",,,"0","Units",,,105.412,,
"GRC","Greece","SECWAS_GDP","Total waste per unit of GDP","2006","2006",,,"0","Units",,,152.646,,
"GRC","Greece","SECWAS_GDP","Total waste per unit of GDP","2008","2008",,,"0","Units",,,198.349,,
"GRC","Greece","SECWAS_GDP","Total waste per unit of GDP","2010","2010",,,"0","Units",,,224.99,,
"GRC","Greece","SECWAS_GDP","Total waste per unit of GDP","2012","2012",,,"0","Units",,,274.291,,
"GRC","Greece","SECWAS_GDP","Total waste per unit of GDP","2014","2014",,,"0","Units",,,271.401,,
"GRC","Greece","SECWAS_GDP","Total waste per unit of GDP","2016","2016",,,"0","Units",,,283.192,,
"GRC","Greece","SECWAS_GDP","Total waste per unit of GDP","2018","2018",,,"0","Units",,,172.207,"E","Estimated value"
"HUN","Hungary","SECWAS_CAP","Total waste per capita","2004","2004",,,"0","Units",,,2438.295,"E","Estimated value"
"HUN","Hungary","SECWAS_CAP","Total waste per capita","2006","2006",,,"0","Units",,,2216.337,"E","Estimated value"
"HUN","Hungary","SECWAS_CAP","Total waste per capita","2008","2008",,,"0","Units",,,1696.277,"E","Estimated value"
"HUN","Hungary","SECWAS_CAP","Total waste per capita","2010","2010",,,"0","Units",,,1685.849,,
"HUN","Hungary","SECWAS_CAP","Total waste per capita","2012","2012",,,"0","Units",,,1653.503,,
"HUN","Hungary","SECWAS_CAP","Total waste per capita","2014","2014",,,"0","Units",,,1698.178,,
"HUN","Hungary","SECWAS_CAP","Total waste per capita","2016","2016",,,"0","Units",,,1634.172,,
"HUN","Hungary","SECWAS_CAP","Total waste per capita","2018","2018",,,"0","Units",,,1892.212,,
"HUN","Hungary","CONS_CAP","Waste from construction sector per capita","2010","2010",,,"0","Units",,,410.028,,
"HUN","Hungary","CONS_CAP","Waste from construction sector per capita","2012","2012",,,"0","Units",,,407.424,,
"HUN","Hungary","CONS_CAP","Waste from construction sector per capita","2014","2014",,,"0","Units",,,345.665,,
"HUN","Hungary","CONS_CAP","Waste from construction sector per capita","2016","2016",,,"0","Units",,,368.231,,
"HUN","Hungary","CONS_CAP","Waste from construction sector per capita","2018","2018",,,"0","Units",,,628.576,,
"HUN","Hungary","CONS_GDP","Waste from construction sector per unit of GDP","2004","2004",,,"0","Units",,,8.319,,
"HUN","Hungary","CONS_GDP","Waste from construction sector per unit of GDP","2006","2006",,,"0","Units",,,13.464,,
"HUN","Hungary","CONS_GDP","Waste from construction sector per unit of GDP","2008","2008",,,"0","Units",,,14.145,"B","Break"
"HUN","Hungary","CONS_GDP","Waste from construction sector per unit of GDP","2010","2010",,,"0","Units",,,18.901,,
"HUN","Hungary","CONS_GDP","Waste from construction sector per unit of GDP","2012","2012",,,"0","Units",,,18.662,,
"HUN","Hungary","CONS_GDP","Waste from construction sector per unit of GDP","2014","2014",,,"0","Units",,,14.791,,
"HUN","Hungary","CONS_GDP","Waste from construction sector per unit of GDP","2016","2016",,,"0","Units",,,14.8,,
"HUN","Hungary","CONS_GDP","Waste from construction sector per unit of GDP","2018","2018",,,"0","Units",,,20.609,,
"HUN","Hungary","SECWAS_GDP","Total waste per unit of GDP","2004","2004",,,"0","Units",,,118.201,,
"HUN","Hungary","SECWAS_GDP","Total waste per unit of GDP","2006","2006",,,"0","Units",,,98.539,,
"HUN","Hungary","SECWAS_GDP","Total waste per unit of GDP","2008","2008",,,"0","Units",,,73.992,"B","Break"
"HUN","Hungary","SECWAS_GDP","Total waste per unit of GDP","2010","2010",,,"0","Units",,,77.713,,
"HUN","Hungary","SECWAS_GDP","Total waste per unit of GDP","2012","2012",,,"0","Units",,,75.739,,
"HUN","Hungary","SECWAS_GDP","Total waste per unit of GDP","2014","2014",,,"0","Units",,,72.664,,
"HUN","Hungary","SECWAS_GDP","Total waste per unit of GDP","2016","2016",,,"0","Units",,,65.558,,
"HUN","Hungary","SECWAS_GDP","Total waste per unit of GDP","2018","2018",,,"0","Units",,,69.536,,
"ISL","Iceland","SECWAS_CAP","Total waste per capita","2004","2004",,,"0","Units",,,1723.113,,
"ISL","Iceland","SECWAS_CAP","Total waste per capita","2008","2008",,,"0","Units",,,2484.193,,
"ISL","Iceland","SECWAS_CAP","Total waste per capita","2010","2010",,,"0","Units",,,1596.691,,
"ISL","Iceland","SECWAS_CAP","Total waste per capita","2012","2012",,,"0","Units",,,1623.776,,
"ISL","Iceland","SECWAS_CAP","Total waste per capita","2014","2014",,,"0","Units",,,2477.653,,
"ISL","Iceland","SECWAS_CAP","Total waste per capita","2016","2016",,,"0","Units",,,3214.816,,
"ISL","Iceland","SECWAS_CAP","Total waste per capita","2018","2018",,,"0","Units",,,3838.312,,
"ISL","Iceland","CONS_CAP","Waste from construction sector per capita","2010","2010",,,"0","Units",,,38.403,,
"ISL","Iceland","CONS_CAP","Waste from construction sector per capita","2012","2012",,,"0","Units",,,33.19,,
"ISL","Iceland","CONS_CAP","Waste from construction sector per capita","2014","2014",,,"0","Units",,,99.793,,
"ISL","Iceland","CONS_CAP","Waste from construction sector per capita","2016","2016",,,"0","Units",,,129.855,,
"ISL","Iceland","CONS_CAP","Waste from construction sector per capita","2018","2018",,,"0","Units",,,151.436,,
"ISL","Iceland","CONS_GDP","Waste from construction sector per unit of GDP","2004","2004",,,"0","Units",,,1.652,,
"ISL","Iceland","CONS_GDP","Waste from construction sector per unit of GDP","2010","2010",,,"0","Units",,,0.976,"B","Break"
"ISL","Iceland","CONS_GDP","Waste from construction sector per unit of GDP","2012","2012",,,"0","Units",,,0.833,,
"ISL","Iceland","CONS_GDP","Waste from construction sector per unit of GDP","2014","2014",,,"0","Units",,,1.672,,
"ISL","Iceland","CONS_GDP","Waste from construction sector per unit of GDP","2016","2016",,,"0","Units",,,2.784,,
"ISL","Iceland","CONS_GDP","Waste from construction sector per unit of GDP","2018","2018",,,"0","Units",,,2.729,,
"ISL","Iceland","SECWAS_GDP","Total waste per unit of GDP","2004","2004",,,"0","Units",,,44.765,,
"ISL","Iceland","SECWAS_GDP","Total waste per unit of GDP","2008","2008",,,"0","Units",,,55.253,"B","Break"
"ISL","Iceland","SECWAS_GDP","Total waste per unit of GDP","2010","2010",,,"0","Units",,,40.592,,
"ISL","Iceland","SECWAS_GDP","Total waste per unit of GDP","2012","2012",,,"0","Units",,,40.75,,
"ISL","Iceland","SECWAS_GDP","Total waste per unit of GDP","2014","2014",,,"0","Units",,,57.876,,
"ISL","Iceland","SECWAS_GDP","Total waste per unit of GDP","2016","2016",,,"0","Units",,,68.916,,
"ISL","Iceland","SECWAS_GDP","Total waste per unit of GDP","2018","2018",,,"0","Units",,,77.425,,
"IRL","Ireland","SECWAS_CAP","Total waste per capita","2004","2004",,,"0","Units",,,6037.245,,
"IRL","Ireland","SECWAS_CAP","Total waste per capita","2006","2006",,,"0","Units",,,6995.788,"E","Estimated value"
"IRL","Ireland","SECWAS_CAP","Total waste per capita","2008","2008",,,"0","Units",,,5095.747,,
"IRL","Ireland","SECWAS_CAP","Total waste per capita","2010","2010",,,"0","Units",,,4349.493,,
"IRL","Ireland","SECWAS_CAP","Total waste per capita","2012","2012",,,"0","Units",,,2758.902,,
"IRL","Ireland","SECWAS_CAP","Total waste per capita","2014","2014",,,"0","Units",,,3277.897,,
"IRL","Ireland","SECWAS_CAP","Total waste per capita","2016","2016",,,"0","Units",,,3247.805,,
"IRL","Ireland","SECWAS_CAP","Total waste per capita","2018","2018",,,"0","Units",,,2902.42,,
"IRL","Ireland","CONS_CAP","Waste from construction sector per capita","2010","2010",,,"0","Units",,,353.483,,
"IRL","Ireland","CONS_CAP","Waste from construction sector per capita","2012","2012",,,"0","Units",,,245.692,,
"IRL","Ireland","CONS_CAP","Waste from construction sector per capita","2014","2014",,,"0","Units",,,407.219,,
"IRL","Ireland","CONS_CAP","Waste from construction sector per capita","2016","2016",,,"0","Units",,,323.994,,
"IRL","Ireland","CONS_CAP","Waste from construction sector per capita","2018","2018",,,"0","Units",,,394.906,,
"IRL","Ireland","CONS_GDP","Waste from construction sector per unit of GDP","2004","2004",,,"0","Units",,,61.843,,
"IRL","Ireland","CONS_GDP","Waste from construction sector per unit of GDP","2006","2006",,,"0","Units",,,81.94,,
"IRL","Ireland","CONS_GDP","Waste from construction sector per unit of GDP","2008","2008",,,"0","Units",,,66.43,,
"IRL","Ireland","CONS_GDP","Waste from construction sector per unit of GDP","2010","2010",,,"0","Units",,,8.154,"B","Break"
"IRL","Ireland","CONS_GDP","Waste from construction sector per unit of GDP","2012","2012",,,"0","Units",,,5.519,,
"IRL","Ireland","CONS_GDP","Waste from construction sector per unit of GDP","2014","2014",,,"0","Units",,,8.331,,
"IRL","Ireland","CONS_GDP","Waste from construction sector per unit of GDP","2016","2016",,,"0","Units",,,4.594,,
"IRL","Ireland","CONS_GDP","Waste from construction sector per unit of GDP","2018","2018",,,"0","Units",,,4.852,,
"IRL","Ireland","SECWAS_GDP","Total waste per unit of GDP","2004","2004",,,"0","Units",,,134.235,,
"IRL","Ireland","SECWAS_GDP","Total waste per unit of GDP","2006","2006",,,"0","Units",,,146.11,,
"IRL","Ireland","SECWAS_GDP","Total waste per unit of GDP","2008","2008",,,"0","Units",,,110.341,,
"IRL","Ireland","SECWAS_GDP","Total waste per unit of GDP","2010","2010",,,"0","Units",,,100.333,"B","Break"
"IRL","Ireland","SECWAS_GDP","Total waste per unit of GDP","2012","2012",,,"0","Units",,,61.973,,
"IRL","Ireland","SECWAS_GDP","Total waste per unit of GDP","2014","2014",,,"0","Units",,,67.058,,
"IRL","Ireland","SECWAS_GDP","Total waste per unit of GDP","2016","2016",,,"0","Units",,,51.335,,
"IRL","Ireland","SECWAS_GDP","Total waste per unit of GDP","2018","2018",,,"0","Units",,,41.519,,
"ITA","Italy","SECWAS_CAP","Total waste per capita","2004","2004",,,"0","Units",,,2412.613,,
"ITA","Italy","SECWAS_CAP","Total waste per capita","2006","2006",,,"0","Units",,,2648.054,,
"ITA","Italy","SECWAS_CAP","Total waste per capita","2008","2008",,,"0","Units",,,3042.285,,
"ITA","Italy","SECWAS_CAP","Total waste per capita","2010","2010",,,"0","Units",,,2673.874,,
"ITA","Italy","SECWAS_CAP","Total waste per capita","2012","2012",,,"0","Units",,,2578.984,,
"ITA","Italy","SECWAS_CAP","Total waste per capita","2014","2014",,,"0","Units",,,2613.314,,
"ITA","Italy","SECWAS_CAP","Total waste per capita","2016","2016",,,"0","Units",,,2700.621,,
"ITA","Italy","SECWAS_CAP","Total waste per capita","2018","2018",,,"0","Units",,,2845.313,,
"ITA","Italy","CONS_CAP","Waste from construction sector per capita","2010","2010",,,"0","Units",,,998.262,,
"ITA","Italy","CONS_CAP","Waste from construction sector per capita","2012","2012",,,"0","Units",,,882.213,,
"ITA","Italy","CONS_CAP","Waste from construction sector per capita","2014","2014",,,"0","Units",,,849.857,,
"ITA","Italy","CONS_CAP","Waste from construction sector per capita","2016","2016",,,"0","Units",,,895.755,,
"ITA","Italy","CONS_CAP","Waste from construction sector per capita","2018","2018",,,"0","Units",,,999.754,,
"ITA","Italy","CONS_GDP","Waste from construction sector per unit of GDP","2004","2004",,,"0","Units",,,23.537,,
"ITA","Italy","CONS_GDP","Waste from construction sector per unit of GDP","2006","2006",,,"0","Units",,,24.329,,
"ITA","Italy","CONS_GDP","Waste from construction sector per unit of GDP","2008","2008",,,"0","Units",,,32.296,,
"ITA","Italy","CONS_GDP","Waste from construction sector per unit of GDP","2010","2010",,,"0","Units",,,28.538,,
"ITA","Italy","CONS_GDP","Waste from construction sector per unit of GDP","2012","2012",,,"0","Units",,,26.044,,
"ITA","Italy","CONS_GDP","Waste from construction sector per unit of GDP","2014","2014",,,"0","Units",,,25.727,,
"ITA","Italy","CONS_GDP","Waste from construction sector per unit of GDP","2016","2016",,,"0","Units",,,26.676,,
"ITA","Italy","CONS_GDP","Waste from construction sector per unit of GDP","2018","2018",,,"0","Units",,,26.012,,
"ITA","Italy","SECWAS_GDP","Total waste per unit of GDP","2004","2004",,,"0","Units",,,66.95,,
"ITA","Italy","SECWAS_GDP","Total waste per unit of GDP","2006","2006",,,"0","Units",,,72.093,,
"ITA","Italy","SECWAS_GDP","Total waste per unit of GDP","2008","2008",,,"0","Units",,,83.023,,
"ITA","Italy","SECWAS_GDP","Total waste per unit of GDP","2010","2010",,,"0","Units",,,76.44,,
"ITA","Italy","SECWAS_GDP","Total waste per unit of GDP","2012","2012",,,"0","Units",,,76.136,,
"ITA","Italy","SECWAS_GDP","Total waste per unit of GDP","2014","2014",,,"0","Units",,,79.112,,
"ITA","Italy","SECWAS_GDP","Total waste per unit of GDP","2016","2016",,,"0","Units",,,80.507,,
"ITA","Italy","SECWAS_GDP","Total waste per unit of GDP","2018","2018",,,"0","Units",,,82.555,,
"JPN","Japan","CONS_CAP","Waste from construction sector per capita","1990","1990",,,"0","Units",,,571.375,,
"JPN","Japan","CONS_CAP","Waste from construction sector per capita","1995","1995",,,"0","Units",,,595.109,,
"JPN","Japan","CONS_CAP","Waste from construction sector per capita","2000","2000",,,"0","Units",,,619.577,,
"JPN","Japan","CONS_CAP","Waste from construction sector per capita","2001","2001",,,"0","Units",,,596.262,,
